"18562","81 FOWLER ST #1L, New Haven, CT, ","Match","Exact","81 FOWLER ST, NEW HAVEN, CT, 06515","-72.97965,41.33466","3697140","R","09","009","141200","4003"
"19894","306 FORBES AV #306, New Haven, CT, ","Match","Exact","306 FORBES AVE, NEW HAVEN, CT, 06512","-72.89634,41.292625","3704049","L","09","009","142700","4023"
"17232","80 BARNETT ST, New Haven, CT, ","Match","Exact","80 BARNETT ST, NEW HAVEN, CT, 06515","-72.96557,41.32551","3697363","L","09","009","141000","1003"
"18563","81 FOWLER ST #2R, New Haven, CT, ","Match","Exact","81 FOWLER ST, NEW HAVEN, CT, 06515","-72.97965,41.33466","3697140","R","09","009","141200","4003"
"19893","304 FORBES AV #304, New Haven, CT, ","Match","Exact","304 FORBES AVE, NEW HAVEN, CT, 06512","-72.896355,41.29264","3704049","L","09","009","142700","4023"
"19890","FULTON TER, New Haven, CT, ","No_Match"
"17237","157 WILLARD ST, New Haven, CT, ","Match","Exact","157 WILLARD ST, NEW HAVEN, CT, 06515","-72.96662,41.325405","3697333","R","09","009","141000","1003"
"18568","87 FOWLER ST #2L, New Haven, CT, ","Match","Exact","87 FOWLER ST, NEW HAVEN, CT, 06515","-72.97956,41.334705","3697140","R","09","009","141200","4003"
"17238","161 WILLARD ST, New Haven, CT, ","Match","Exact","161 WILLARD ST, NEW HAVEN, CT, 06515","-72.96667,41.32542","3697333","R","09","009","141000","1003"
"18569","93 FOWLER ST #1R, New Haven, CT, ","Match","Exact","93 FOWLER ST, NEW HAVEN, CT, 06515","-72.97948,41.334747","3697140","R","09","009","141200","4003"
"19899","314 FORBES AV #314, New Haven, CT, ","Match","Exact","314 FORBES AVE, NEW HAVEN, CT, 06512","-72.8963,41.29257","3704049","L","09","009","142700","4023"
"17239","167 WILLARD ST, New Haven, CT, ","Match","Exact","167 WILLARD ST, NEW HAVEN, CT, 06515","-72.966736,41.32544","3697333","R","09","009","141000","1003"
"13760","131 MAPLE ST, New Haven, CT, ","Match","Exact","131 MAPLE ST, NEW HAVEN, CT, 06511","-72.94822,41.31572","3700145","R","09","009","140900","1003"
"11108","43 POPE ST, New Haven, CT, ","Match","Exact","43 POPE ST, NEW HAVEN, CT, 06512","-72.89908,41.27049","3704087","R","09","009","142800","2015"
"11107","131 WEST ST, New Haven, CT, ","Match","Exact","131 WEST ST, NEW HAVEN, CT, 06519","-72.94149,41.298172","647251516","R","09","009","140600","3004"
"12438","45 COUNTY ST, New Haven, CT, ","Match","Exact","45 COUNTY ST, NEW HAVEN, CT, 06511","-72.93933,41.317333","637983179","R","09","009","141600","2002"
"13769","742 ELM ST, New Haven, CT, ","Match","Exact","742 ELM ST, NEW HAVEN, CT, 06511","-72.94607,41.31629","3700149","L","09","009","140900","1004"
"11109","137 WEST ST, New Haven, CT, ","Match","Exact","137 WEST ST, NEW HAVEN, CT, 06519","-72.941574,41.298256","647251516","R","09","009","140600","3004"
"12439","53 COUNTY ST, New Haven, CT, ","Match","Exact","53 COUNTY ST, NEW HAVEN, CT, 06511","-72.93924,41.317482","637983179","R","09","009","141600","2002"
"11100","24 REDFIELD ST, New Haven, CT, ","Match","Exact","24 REDFIELD ST, NEW HAVEN, CT, 06519","-72.94027,41.298172","3700478","L","09","009","140600","3004"
"12432","223 WHALLEY AV, New Haven, CT, ","Match","Exact","223 WHALLEY AVE, NEW HAVEN, CT, 06511","-72.940125,41.315887","3700311","R","09","009","141600","2002"
"13763","201 ELLSWORTH AV, New Haven, CT, ","Match","Exact","201 ELLSWORTH AVE, NEW HAVEN, CT, 06511","-72.94859,41.316345","3700143","R","09","009","140900","1003"
"12433","27 COUNTY ST, New Haven, CT, ","Match","Exact","27 COUNTY ST, NEW HAVEN, CT, 06511","-72.93954,41.317005","637983179","R","09","009","141600","2001"
"13764","748 ELM ST, New Haven, CT, ","Match","Exact","748 ELM ST, NEW HAVEN, CT, 06511","-72.94618,41.31633","3700149","L","09","009","140900","1004"
"11102","16 REDFIELD ST, New Haven, CT, ","Match","Exact","16 REDFIELD ST, NEW HAVEN, CT, 06519","-72.94015,41.298046","3700478","L","09","009","140600","3004"
"12430","245 WHALLEY AV, New Haven, CT, ","Match","Exact","245 WHALLEY AVE, NEW HAVEN, CT, 06511","-72.940895,41.316162","3700310","R","09","009","141600","2001"
